index,split
2936,train
2937,valid
2938,train
2939,train
2940,train
2941,train
2942,train
2943,train
2944,train
2945,train
2946,train
2947,train
2948,train
2949,train
2950,test
2951,train
2952,train
2953,test
2954,train
2955,train
2956,valid
2957,train
2958,valid
2959,train
2960,test
2961,train
2962,train
2963,train
2964,train
2965,train
2966,train
2967,test
2968,test
2969,test
2970,train
2971,train
2972,train
2973,train
2974,train
2975,train
2976,valid
2977,valid
2978,train
2979,train
2980,train
2981,train
2982,train
2983,valid
2984,train
2985,train
2986,train
2987,train
2988,valid
2989,train
2990,train
2991,valid
2992,train
2993,train
2994,train
2995,train
2996,train
2997,train
2998,train
2999,train
3000,train
3001,train
3002,train
3003,train
3004,train
3005,train
3006,train
3007,train
3008,test
3009,train
3010,train
3011,train
3012,train
3013,train
3014,test
3015,train
3016,train
3017,train
3018,test
3019,test
3020,train
3021,train
3022,train
3023,train
3024,train
3025,test
3026,train
3027,train
3028,train
3029,train
3030,train
3031,train
3032,train
3033,test
3034,valid
3035,train
3036,train
3037,train
3038,train
3039,train
3040,train
3041,test
3042,train
3043,test
3044,train
3045,valid
3046,train
3047,test
3048,test
3049,train
3050,train
3051,train
3052,train
3053,train
3054,train
3055,train
3056,train
3057,train
3058,train
3059,train
3060,train
3061,train
3062,train
3063,train
3064,train
3065,valid
3066,train
3067,test
3068,valid
3069,test
3070,valid
3071,train
3072,test
3073,valid
3074,train
3075,train
3076,valid
3077,train
3078,train
3079,valid
3080,valid
3081,train
3082,valid
3083,train
3084,train
3085,train
3086,train
3087,train
3088,train
3089,valid
3090,train
3091,test
3092,train
3093,train
3094,test
3095,valid
3096,test
3097,test
3098,train
3099,train
3100,train
3101,train
3102,train
3103,train
3104,train
3105,train
3106,train
3107,valid
3108,train
3109,train
3110,train
3111,train
3112,train
3113,train
3114,train
3115,valid
3116,train
3117,train
3118,train
3119,test
3120,train
3121,train
3122,train
3123,train
3124,train
3125,test
3126,train
3127,train
3128,train
3129,train
3130,train
3131,test
3132,train
3133,train
3134,train
3135,train
3136,train
3137,test
3138,train
3139,test
3140,train
3141,train
3142,train
3143,train
3144,valid
3145,train
3146,valid
3147,train
3148,train
3149,test
3150,valid
3151,train
3152,valid
3153,train
3154,train
3155,valid
3156,train
3157,train
3158,train
3159,train
3160,train
3161,train
3162,train
3163,train
3164,train
3165,train
3166,train
3167,train
3168,train
3169,train
3170,train
3171,train
3172,train
3173,train
3174,train
3175,train
3176,train
3177,train
3178,train
3179,train
3180,train
3181,test
3182,train
3183,test
3184,valid
3185,train
3186,valid
3187,test
3188,train
3189,train
3190,test
3191,train
3192,train
3193,valid
3194,train
3195,train
3196,train
3197,train
3198,train
3199,train
3200,valid
3201,train
3202,train
3203,test
3204,train
3205,train
3206,train
3207,test
3208,train
3209,test
3210,train
3211,train
3212,train
3213,train
3214,train
3215,valid
3216,train
3217,valid
3218,train
3219,train
3220,train
3221,train
3222,valid
3223,train
3224,train
3225,train
3226,train
3227,train
3228,train
3229,train
3230,train
3231,valid
3232,train
3233,train
3234,train
3235,train
3236,train
3237,train
3238,valid
3239,valid
3240,train
3241,train
3242,train
3243,train
3244,valid
3245,train
3246,test
3247,train
3248,train
3249,train
3250,train
3251,train
3252,train
3253,train
3254,train
3255,valid
3256,valid
3257,test
3258,train
3259,train
3260,train
3261,test
3262,test
3263,train
3264,train
3265,train
3266,train
3267,train
3268,train
3269,train
3270,valid
3271,train
3272,train
3273,train
3274,train
3275,train
3276,valid
3277,train
3278,train
3279,train
3280,train
3281,train
3282,train
3283,train
3284,train
3285,train
3286,train
3287,train
3288,train
3289,train
3290,test
3291,test
3292,train
3293,train
3294,valid
3295,train
3296,train
3297,train
3298,train
3299,train
3300,train
3301,train
3302,valid
3303,train
3304,train
3305,train
3306,train
3307,test
3308,valid
3309,valid
3310,train
3311,train
3312,valid
3313,valid
3314,test
3315,train
3316,train
3317,train
3318,train
3319,valid
3320,train
3321,test
3322,train
3323,valid
3324,train
3325,train
3326,train
3327,train
3328,train
3329,train
3330,train
3331,test
3332,test
3333,train
3334,test
3335,train
3336,train
3337,train
3338,train
3339,train
3340,train
3341,train
3342,train
3343,test
3344,train
3345,train
3346,test
3347,test
3348,train
3349,train
3350,train
3351,train
3352,train
3353,train
3354,train
3355,train
3356,train
3357,train
3358,test
3359,valid
3360,train
3361,valid
3362,valid
3363,train
3364,test
3365,test
3366,train
3367,train
3368,test
3369,train
3370,test
3371,train
3372,train
3373,train
3374,train
3375,test
3376,test
3377,valid
3378,train
3379,train
3380,train
3381,train
3382,train
3383,train
3384,train
3385,train
3386,test
3387,train
3388,train
3389,train
3390,train
3391,train
3392,train
3393,test
3394,train
3395,train
3396,train
3397,train
3398,test
3399,valid
3400,train
3401,train
3402,train
3403,train
3404,train
3405,train
3406,valid
3407,train
3408,train
3409,train
3410,train
3411,train
3412,valid
3413,valid
3414,train
3415,train
3416,train
3417,train
3418,valid
3419,train
3420,train
3421,train
3422,train
3423,train
3424,valid
3425,train
3426,train
3427,train
3428,train
3429,test
3430,train
3431,train
3432,train
3433,test
3434,train
3435,train
3436,train
3437,train
3438,train
3439,test
3440,train
3441,valid
3442,train
3443,train
3444,train
3445,train
3446,train
3447,train
3448,train
3449,train
3450,train
3451,valid
3452,train
3453,train
3454,train
3455,test
3456,train
3457,train
3458,train
3459,train
3460,train
3461,train
3462,train
3463,train
3464,test
3465,train
3466,train
3467,train
3468,valid
3469,train
3470,train
3471,train
3472,train
3473,train
3474,test
3475,train
3476,train
3477,train
3478,test
3479,train
3480,train
3481,train
3482,train
3483,train
3484,train
3485,train
3486,train
3487,train
3488,train
3489,train
3490,train
3491,valid
3492,train
3493,train
3494,test
3495,train
3496,train
3497,train
3498,train
3499,train
3500,train
3501,train
3502,train
3503,train
3504,valid
3505,train
3506,test
3507,train
3508,train
3509,valid
3510,test
3511,valid
3512,train
3513,train
3514,valid
3515,train
3516,valid
3517,train
3518,train
3519,train
3520,train
3521,train
3522,valid
3523,train
3524,train
3525,train
3526,train
3527,train
3528,train
3529,train
3530,train
3531,train
3532,train
3533,train
3534,train
3535,train
3536,train
3537,train
3538,test
3539,train
3540,valid
3541,train
3542,train
3543,train
3544,train
3545,train
3546,train
3547,test
3548,train
3549,test
3550,train
3551,valid
3552,test
3553,train
3554,valid
3555,train
3556,train
3557,train
3558,test
3559,train
3560,train
3561,train
3562,test
3563,train
3564,train
3565,train
3566,train
3567,train
3568,train
3569,train
3570,train
3571,valid
3572,train
3573,train
3574,train
3575,train
3576,train
3577,train
3578,train
3579,train
3580,train
3581,test
3582,train
3583,train
3584,train
3585,train
3586,train
3587,train
3588,train
3589,train
3590,train
3591,train
3592,test
3593,train
3594,train
3595,train
3596,train
3597,train
3598,train
3599,train
3600,train
3601,train
3602,train
3603,train
3604,train
3605,train
3606,train
3607,valid
3608,valid
3609,train
3610,train
3611,train
3612,train
3613,train
3614,train
3615,train
3616,train
3617,test
3618,train
3619,train
3620,train
3621,test
3622,train
3623,train
3624,train
3625,train
3626,train
3627,test
3628,train
3629,train
3630,train
3631,train
3632,test
3633,train
3634,train
3635,train
3636,train
3637,train
3638,train
3639,train
3640,train
3641,train
3642,train
3643,test
3644,train
3645,train
3646,train
3647,train
3648,train
3649,train
3650,train
3651,train
3652,train
3653,train
3654,train
3655,train
3656,test
3657,train
3658,train
3659,train
3660,train
3661,train
3662,train
3663,train
3664,train
3665,train
3666,train
3667,train
3668,train
3669,test
3670,train
3671,valid
3672,train
3673,train
3674,test
3675,train
3676,train
3677,train
3678,train
3679,valid
3680,valid
3681,test
3682,train
3683,train
3684,train
3685,train
3686,train
3687,train
3688,train
3689,train
3690,train
3691,train
3692,valid
3693,train
3694,train
3695,test
3696,train
3697,train
3698,train
3699,train
3700,train
3701,valid
3702,test
3703,valid
3704,train
3705,test
3706,train
3707,train
3708,train
3709,train
3710,train
3711,train
3712,train
3713,test
3714,train
3715,train
3716,train
3717,train
3718,train
3719,train
3720,train
3721,train
3722,train
3723,train
3724,train
3725,train
3726,train
3727,train
3728,train
3729,train
3730,train
3731,train
3732,train
3733,train
3734,test
3735,valid
3736,test
3737,test
3738,train
3739,train
3740,test
3741,train
3742,train
3743,valid
3744,train
3745,train
3746,train
3747,valid
3748,train
3749,train
3750,train
3751,train
3752,train
3753,train
3754,train
3755,train
3756,valid
3757,train
3758,train
3759,train
3760,train
3761,train
3762,train
3763,train
3764,test
3765,train
3766,train
3767,train
3768,train
3769,test
3770,valid
3771,train
3772,train
3773,valid
3774,train
3775,train
3776,train
3777,valid
3778,train
3779,train
3780,train
3781,train
3782,valid
3783,valid
3784,train
3785,train
3786,test
3787,train
3788,train
3789,test
3790,test
3791,train
3792,train
3793,train
3794,valid
3795,train
3796,train
3797,train
3798,train
3799,train
3800,train
3801,train
3802,train
3803,train
3804,train
3805,train
3806,train
3807,train
3808,train
3809,train
3810,valid
3811,train
3812,train
3813,train
3814,train
3815,test
3816,train
3817,train
3818,train
3819,train
3820,train
3821,train
3822,train
3823,train
3824,train
3825,train
3826,train
3827,train
3828,test
3829,train
3830,train
3831,valid
3832,test
3833,train
3834,valid
3835,train
3836,train
3837,train
3838,train
3839,valid
3840,train
3841,train
3842,train
3843,train
3844,train
3845,train
3846,train
3847,train
3848,valid
3849,train
3850,train
3851,train
3852,train
3853,train
3854,test
3855,valid
3856,train
3857,test
3858,train
3859,test
3860,train
3861,train
3862,valid
3863,valid
3864,train
3865,train
3866,train
3867,train
3868,train
3869,valid
3870,train
3871,train
3872,train
3873,train
3874,train
3875,train
3876,train
3877,train
3878,train
3879,train
3880,train
3881,train
3882,train
3883,train
3884,train
3885,train
3886,train
3887,train
3888,train
3889,train
3890,valid
3891,valid
3892,train
3893,train
3894,test
3895,train
3896,train
3897,train
3898,train
3899,train
3900,test
3901,train
3902,test
3903,valid
3904,train
3905,train
3906,train
3907,train
3908,test
3909,train
3910,test
3911,train
3912,train
3913,train
3914,train
3915,train
3916,train
3917,train
3918,test
3919,train
3920,train
3921,train
3922,train
3923,train
3924,train
3925,train
3926,train
3927,valid
3928,train
3929,train
3930,train
3931,train
3932,train
3933,train
3934,train
3935,train
3936,test
3937,train
3938,train
3939,test
3940,valid
3941,valid
3942,train
3943,train
3944,train
3945,train
3946,train
3947,valid
3948,valid
3949,valid
3950,train
3951,train
3952,train
3953,train
3954,train
3955,train
3956,train
3957,train
3958,train
3959,test
3960,valid
3961,train
3962,train
3963,test
3964,train
3965,train
3966,train
3967,valid
3968,test
3969,train
3970,train
3971,valid
3972,train
3973,train
3974,test
3975,train
3976,train
3977,train
3978,valid
3979,train
3980,train
3981,train
3982,train
3983,test
3984,valid
3985,valid
3986,train
3987,valid
3988,train
3989,train
3990,train
3991,train
3992,test
3993,test
3994,valid
3995,train
3996,train
3997,train
3998,train
3999,train
4000,train
4001,train
4002,valid
4003,train
4004,train
4005,train
4006,test
4007,test
4008,train
4009,valid
4010,train
4011,train
4012,valid
4013,train
4014,valid
4015,train
4016,train
4017,train
4018,train
4019,train
4020,test
4021,train
4022,test
4023,train
4024,train
4025,train
4026,valid
4027,train
4028,valid
4029,train
4030,test
4031,train
4032,valid
4033,train
4034,train
4035,train
4036,train
4037,train
4038,train
4039,train
4040,train
4041,train
4042,train
4043,train
4044,valid
4045,test
4046,train
4047,valid
4048,train
4049,train
4050,test
4051,valid
4052,train
4053,train
4054,train
4055,train
4056,train
4057,train
4058,train
4059,train
4060,train
4061,train
4062,train
4063,train
4064,train
4065,train
4066,train
4067,train
4068,train
4069,train
4070,train
4071,train
4072,train
4073,train
4074,train
4075,train
4076,train
4077,train
4078,train
4079,train
4080,train
4081,train
4082,valid
4083,train
4084,train
4085,train
4086,train
4087,train
4088,train
4089,train
4090,train
4091,train
4092,train
4093,train
4094,train
4095,train
4096,train
4097,train
4098,train
4099,train
4100,train
4101,valid
4102,train
4103,test
4104,test
4105,train
4106,train
4107,train
4108,train
4109,test
4110,train
4111,train
4112,train
4113,train
4114,train
4115,train
4116,train
4117,train
4118,train
4119,train
4120,train
4121,train
4122,train
4123,train
4124,train
4125,train
4126,train
4127,train
4128,train
4129,train
4130,test
4131,train
4132,train
4133,train
4134,test
4135,train
4136,train
4137,train
4138,train
4139,train
4140,train
4141,train
4142,train
4143,train
4144,train
4145,test
4146,train
4147,valid
4148,train
4149,train
4150,train
4151,train
4152,train
4153,test
4154,train
4155,train
4156,train
4157,train
4158,test
4159,valid
4160,test
4161,test
4162,train
4163,train
4164,train
4165,train
4166,train
4167,train
4168,train
4169,train
4170,train
4171,train
4172,test
4173,train
4174,train
4175,test
4176,train
4177,train
4178,test
4179,train
4180,train
4181,train
4182,train
4183,train
4184,train
4185,train
4186,train
4187,train
4188,train
4189,train
4190,train
4191,train
4192,train
4193,train
4194,test
4195,test
4196,train
4197,train
4198,train
4199,train
4200,train
4201,train
4202,train
4203,train
4204,train
4205,train
4206,train
4207,train
4208,train
4209,train
4210,valid
4211,train
4212,test
4213,train
4214,train
4215,train
4216,test
4217,valid
4218,train
4219,train
4220,train
4221,valid
4222,train
4223,train
4224,valid
4225,train
4226,train
4227,train
4228,train
4229,train
4230,test
4231,valid
4232,valid
